time,open,high,low,close,Volume
2010-06-22T17:30:00Z,0.2965,0.296625,0.287625,0.28875,67316880
2010-06-23T13:30:00Z,0.29175,0.292,0.283625,0.29125,31521800
2010-06-23T17:30:00Z,0.291375,0.295125,0.28975,0.292,43227600
2010-06-24T13:30:00Z,0.29125,0.29125,0.281875,0.282375,54997760
2010-06-24T17:30:00Z,0.282375,0.2865,0.27675,0.2775,49700480
2010-06-25T13:30:00Z,0.279,0.27975,0.2725,0.27675,41257440
2010-06-25T17:30:00Z,0.276875,0.27825,0.275125,0.27675,30947520
2010-06-28T13:30:00Z,0.278,0.2815,0.2725,0.27775,34893840
2010-06-28T17:30:00Z,0.2775,0.279875,0.27675,0.27725,17700640
2010-06-29T13:30:00Z,0.2705,0.27125,0.263,0.265,59439960
2010-06-29T17:30:00Z,0.265,0.26625,0.26025,0.26225,37829360
2010-06-30T13:30:00Z,0.2625,0.265,0.25925,0.262,52763960
2010-06-30T17:30:00Z,0.26225,0.26225,0.25525,0.2555,36941280
2010-07-01T13:30:00Z,0.256,0.25975,0.24825,0.2565,59977600
2010-07-01T17:30:00Z,0.256625,0.26125,0.2565,0.2595,53275560
2010-07-02T13:30:00Z,0.259,0.26,0.2475,0.25225,82882520
2010-07-02T17:30:00Z,0.252,0.25875,0.252,0.25625,36040040
2010-07-06T13:30:00Z,0.25625,0.263375,0.253875,0.255,65905200
2010-07-06T17:30:00Z,0.255125,0.256125,0.25125,0.25325,40779800
2010-07-07T13:30:00Z,0.25425,0.262375,0.25425,0.262,58873320
2010-07-07T17:30:00Z,0.262125,0.267125,0.261125,0.266,45297000
2010-07-08T13:30:00Z,0.267,0.26775,0.25575,0.257,69618240
2010-07-08T17:30:00Z,0.256875,0.2585,0.2545,0.2575,51968840
2010-07-09T13:30:00Z,0.259,0.2605,0.2565,0.2575,55546320
2010-07-09T17:30:00Z,0.25725,0.2595,0.2555,0.2585,37365080
2010-07-12T13:30:00Z,0.25875,0.26675,0.25875,0.263,43946080
2010-07-12T17:30:00Z,0.263,0.265,0.26175,0.26375,44637960
2010-07-13T13:30:00Z,0.26775,0.273,0.26625,0.27225,74323000
2010-07-13T17:30:00Z,0.27225,0.27475,0.2715,0.27325,43538960
2010-07-14T13:30:00Z,0.2845,0.287,0.274,0.276375,127750640
2010-07-14T17:30:00Z,0.2765,0.27675,0.271875,0.2755,34630720
2010-07-15T13:30:00Z,0.2755,0.27575,0.264875,0.2695,65607520
2010-07-15T17:30:00Z,0.269375,0.27,0.26675,0.26825,52659160
2010-07-16T13:30:00Z,0.26825,0.26875,0.25375,0.25475,121613680
2010-07-16T17:30:00Z,0.25475,0.255625,0.25025,0.25125,63282960
2010-07-19T13:30:00Z,0.255,0.259375,0.253,0.2575,53979280
2010-07-19T17:30:00Z,0.2575,0.2625,0.2575,0.2615,49049960
2010-07-20T13:30:00Z,0.255,0.26675,0.2525,0.265375,108083960
2010-07-20T17:30:00Z,0.265375,0.2695,0.26525,0.268,61913720
2010-07-21T13:30:00Z,0.27075,0.27075,0.25975,0.26225,41402200
2010-07-21T17:30:00Z,0.2625,0.264,0.25675,0.259125,37068240
2010-07-22T13:30:00Z,0.26225,0.26625,0.2605,0.2635,39120160
2010-07-22T17:30:00Z,0.2635,0.26525,0.26225,0.2635,20768120
2010-07-23T13:30:00Z,0.262875,0.26325,0.25675,0.25975,67820520
2010-07-23T17:30:00Z,0.26,0.261125,0.2575,0.259,50257760
2010-07-26T13:30:00Z,0.25875,0.263625,0.2545,0.263625,53631000
2010-07-26T17:30:00Z,0.263625,0.26475,0.26275,0.264,40442880
2010-07-27T13:30:00Z,0.2645,0.2645,0.258375,0.26075,67392960
2010-07-27T17:30:00Z,0.26075,0.2645,0.26075,0.2615,32870200
2010-07-28T13:30:00Z,0.257,0.26175,0.254,0.25525,93721480
2010-07-28T17:30:00Z,0.25525,0.2555,0.252625,0.253,46249560
2010-07-29T13:30:00Z,0.235,0.24,0.22675,0.2305,213283920
2010-07-29T17:30:00Z,0.230625,0.231875,0.22775,0.22825,70722920
2010-07-30T13:30:00Z,0.22625,0.23375,0.223,0.231,79012000
2010-07-30T17:30:00Z,0.231,0.23125,0.22775,0.22925,39455440
2010-08-02T13:30:00Z,0.234,0.23475,0.22875,0.229875,54367360
2010-08-02T17:30:00Z,0.22975,0.2315,0.228625,0.229,44550040
2010-08-03T13:30:00Z,0.22775,0.228,0.22175,0.2245,73737720
2010-08-03T17:30:00Z,0.22425,0.225,0.222625,0.22325,44670360
2010-08-04T13:30:00Z,0.2255,0.22975,0.2245,0.22925,65717880
2010-08-04T17:30:00Z,0.229125,0.23375,0.229125,0.23325,47557640
2010-08-05T13:30:00Z,0.23375,0.2355,0.2295,0.23525,56451360
2010-08-05T17:30:00Z,0.23525,0.2365,0.23525,0.23575,31437960
2010-08-06T13:30:00Z,0.235,0.241,0.233,0.23525,55724360
2010-08-06T17:30:00Z,0.23525,0.239,0.23475,0.23875,38534720
2010-08-09T13:30:00Z,0.24125,0.24125,0.235125,0.238375,33667000
2010-08-09T17:30:00Z,0.238375,0.24125,0.238,0.24075,28004480
2010-08-10T13:30:00Z,0.237,0.2375,0.23025,0.2305,45187440
2010-08-10T17:30:00Z,0.230625,0.23375,0.23,0.231,44931200
2010-08-11T13:30:00Z,0.226,0.22625,0.22125,0.2225,51353160
2010-08-11T17:30:00Z,0.222625,0.22325,0.2215,0.222,45940680
2010-08-12T13:30:00Z,0.218,0.22875,0.21625,0.22825,74049560
2010-08-12T17:30:00Z,0.22825,0.229,0.22325,0.224,77444880
2010-08-13T13:30:00Z,0.23125,0.23775,0.231,0.237,148139440
2010-08-13T17:30:00Z,0.237,0.2375,0.234,0.2345,69790280
2010-08-16T13:30:00Z,0.2315,0.23625,0.22925,0.22925,47597960
2010-08-16T17:30:00Z,0.229375,0.22975,0.226,0.2285,46044200
2010-08-17T13:30:00Z,0.23075,0.235875,0.22875,0.2355,30295680
2010-08-17T17:30:00Z,0.2355,0.235625,0.2315,0.2315,25177800
2010-08-18T13:30:00Z,0.231,0.23475,0.2295,0.23425,27384280
2010-08-18T17:30:00Z,0.234375,0.235,0.23275,0.23275,23556000
2010-08-19T13:30:00Z,0.235125,0.240875,0.23425,0.239125,73585560
2010-08-19T17:30:00Z,0.239,0.247625,0.239,0.24725,98413120
2010-08-20T13:30:00Z,0.24525,0.25525,0.24525,0.25025,106193080
2010-08-20T17:30:00Z,0.250125,0.2505,0.24925,0.249375,54180200
2010-08-23T13:30:00Z,0.25025,0.25625,0.24475,0.245375,63551840
2010-08-23T17:30:00Z,0.2455,0.248,0.245,0.24575,36714120
2010-08-24T13:30:00Z,0.237,0.2455,0.237,0.245,49648560
2010-08-24T17:30:00Z,0.245125,0.24525,0.2425,0.243125,38482680
2010-08-25T13:30:00Z,0.24,0.2465,0.23925,0.245,48060320
2010-08-25T17:30:00Z,0.245,0.249875,0.245,0.248,41363200
2010-08-26T13:30:00Z,0.252,0.254,0.24675,0.2475,56319120
2010-08-26T17:30:00Z,0.2475,0.24825,0.245,0.24525,33712880
2010-08-27T13:30:00Z,0.24725,0.255,0.24025,0.25175,86433120
2010-08-27T17:30:00Z,0.252,0.2535,0.25125,0.2525,37273200
2010-08-30T13:30:00Z,0.2505,0.252,0.24325,0.2435,49765480
2010-08-30T17:30:00Z,0.24375,0.24425,0.24125,0.24125,28937680
2010-08-31T13:30:00Z,0.2375,0.245,0.2365,0.23725,70440760
2010-08-31T17:30:00Z,0.23725,0.2375,0.2325,0.233,57139240
2010-09-01T13:30:00Z,0.23675,0.23975,0.23375,0.236875,73540040
2010-09-01T17:30:00Z,0.236875,0.237125,0.235,0.235,47743880
2010-09-02T13:30:00Z,0.23575,0.23825,0.23375,0.23725,47203400
2010-09-02T17:30:00Z,0.23725,0.23975,0.23725,0.23925,29916840
2010-09-03T13:30:00Z,0.24475,0.2475,0.242,0.247,48687960
2010-09-03T17:30:00Z,0.247,0.24825,0.2455,0.24725,29129640
2010-09-07T13:30:00Z,0.24675,0.2555,0.24625,0.248875,95543160
2010-09-07T17:30:00Z,0.24875,0.25025,0.24775,0.2495,41026800
2010-09-08T13:30:00Z,0.25025,0.257,0.2475,0.25675,61374640
2010-09-08T17:30:00Z,0.256875,0.25975,0.25375,0.258,38977040
2010-09-09T13:30:00Z,0.2605,0.2615,0.254,0.254,49574800
2010-09-09T17:30:00Z,0.253875,0.2555,0.25125,0.25475,26470600
2010-09-10T13:30:00Z,0.25625,0.257,0.24975,0.25,33685960
2010-09-10T17:30:00Z,0.24975,0.2535,0.24975,0.253,26976000
2010-09-13T13:30:00Z,0.25625,0.26925,0.25625,0.267,62217680
2010-09-13T17:30:00Z,0.267,0.26875,0.266,0.266,39088800
2010-09-14T13:30:00Z,0.26475,0.267,0.26125,0.26325,49581280
2010-09-14T17:30:00Z,0.2635,0.2645,0.261875,0.26325,25784760
2010-09-15T13:30:00Z,0.2595,0.2635,0.2575,0.2625,38161560
2010-09-15T17:30:00Z,0.26225,0.26425,0.26075,0.26375,27804560
2010-09-16T13:30:00Z,0.26075,0.2665,0.26075,0.26275,29090880
2010-09-16T17:30:00Z,0.2625,0.26525,0.262125,0.264,15674000
2010-09-17T13:30:00Z,0.26675,0.26675,0.263125,0.264,31410800
2010-09-17T17:30:00Z,0.264125,0.265,0.26325,0.264,18647320
2010-09-20T13:30:00Z,0.26425,0.26675,0.26125,0.2655,24852640
2010-09-20T17:30:00Z,0.2655,0.26875,0.26525,0.26775,16167720
2010-09-21T13:30:00Z,0.26725,0.286,0.2665,0.28325,141959320
2010-09-21T17:30:00Z,0.283,0.28675,0.28075,0.282,62704040
2010-09-22T13:30:00Z,0.28125,0.28725,0.2795,0.2815,88406000
2010-09-22T17:30:00Z,0.2815,0.28575,0.2815,0.285,45704640
2010-09-23T13:30:00Z,0.28825,0.2995,0.2855,0.296625,84646440
2010-09-23T17:30:00Z,0.2965,0.297,0.290125,0.2905,41172280
2010-09-24T13:30:00Z,0.29675,0.3075,0.29475,0.305,65626000
2010-09-24T17:30:00Z,0.305125,0.3075,0.3045,0.307,39754400
2010-09-27T13:30:00Z,0.30875,0.30875,0.296,0.2975,49169600
2010-09-27T17:30:00Z,0.2975,0.3035,0.29725,0.3,47694440
2010-09-28T13:30:00Z,0.3005,0.3035,0.294125,0.298,63949520
2010-09-28T17:30:00Z,0.29825,0.300625,0.296,0.2995,29548920
2010-09-29T13:30:00Z,0.296125,0.30575,0.29575,0.297375,82670760
2010-09-29T17:30:00Z,0.29725,0.2985,0.294,0.297,29348480
2010-09-30T13:30:00Z,0.2995,0.304,0.28975,0.29375,59502800
2010-09-30T17:30:00Z,0.29375,0.29475,0.291625,0.292,29350720
2010-10-01T13:30:00Z,0.29575,0.29675,0.28175,0.2845,89425160
2010-10-01T17:30:00Z,0.2845,0.28525,0.28225,0.28375,36452120
2010-10-04T13:30:00Z,0.281,0.28575,0.2755,0.281,63305880
2010-10-04T17:30:00Z,0.281,0.2815,0.27825,0.28075,23729680
2010-10-05T13:30:00Z,0.28625,0.2875,0.28275,0.284,64987880
2010-10-05T17:30:00Z,0.28375,0.2855,0.28225,0.283,39661840
2010-10-06T13:30:00Z,0.28375,0.28425,0.268,0.26875,81104880
2010-10-06T17:30:00Z,0.26875,0.27,0.26675,0.26925,37392520
2010-10-07T13:30:00Z,0.2705,0.27075,0.2595,0.26825,66318480
2010-10-07T17:30:00Z,0.268,0.26925,0.267,0.26725,29732360
2010-10-08T13:30:00Z,0.2675,0.27325,0.263,0.27325,46083600
2010-10-08T17:30:00Z,0.2735,0.27375,0.27,0.27175,27851160
2010-10-11T13:30:00Z,0.27225,0.275,0.27,0.274125,27686800
2010-10-11T17:30:00Z,0.274,0.274625,0.269125,0.27,19023000
2010-10-12T13:30:00Z,0.26875,0.2755,0.26575,0.27475,43566320
2010-10-12T17:30:00Z,0.27475,0.27675,0.27375,0.27575,25354080
2010-10-13T13:30:00Z,0.2795,0.28725,0.277,0.285375,68088520
2010-10-13T17:30:00Z,0.28525,0.2875,0.283125,0.2835,47260960
2010-10-14T13:30:00Z,0.284,0.28425,0.278,0.28,42608880
2010-10-14T17:30:00Z,0.28,0.28225,0.27825,0.279,19406960
2010-10-15T13:30:00Z,0.282,0.2865,0.279,0.283,49785400
2010-10-15T17:30:00Z,0.28325,0.284,0.281,0.28225,21444040
2010-10-18T13:30:00Z,0.28275,0.28525,0.2775,0.28325,37528480
2010-10-18T17:30:00Z,0.28325,0.285,0.283,0.284,14776000
2010-10-19T13:30:00Z,0.27825,0.284125,0.27575,0.281125,56340560
2010-10-19T17:30:00Z,0.281,0.28225,0.27775,0.28225,49622960
2010-10-20T13:30:00Z,0.2825,0.28725,0.2775,0.2845,42472480
2010-10-20T17:30:00Z,0.2845,0.29,0.282,0.282,45726600
2010-10-21T13:30:00Z,0.2825,0.283,0.273,0.2745,62287560
2010-10-21T17:30:00Z,0.2745,0.27725,0.27325,0.27725,42560600
2010-10-22T13:30:00Z,0.278875,0.297,0.276,0.2945,76643800
2010-10-22T17:30:00Z,0.2945,0.29575,0.292,0.29475,81394600
2010-10-25T13:30:00Z,0.297375,0.2995,0.2945,0.29725,47779160
2010-10-25T17:30:00Z,0.2975,0.299875,0.296625,0.2975,26186760
2010-10-26T13:30:00Z,0.2945,0.301125,0.292,0.2975,51965840
2010-10-26T17:30:00Z,0.297625,0.29975,0.2965,0.29675,26787640
2010-10-27T13:30:00Z,0.294875,0.29975,0.2935,0.29925,27571760
2010-10-27T17:30:00Z,0.299,0.302,0.29875,0.3005,17170520
2010-10-28T13:30:00Z,0.3045,0.30475,0.2985,0.30325,27643720
2010-10-28T17:30:00Z,0.30325,0.30575,0.3005,0.301,38194480
2010-10-29T13:30:00Z,0.3005,0.30375,0.2975,0.29775,36053880
2010-10-29T17:30:00Z,0.297875,0.30075,0.297875,0.3005,25780520
2010-11-01T13:30:00Z,0.3025,0.307,0.29875,0.299875,24088800
2010-11-01T17:30:00Z,0.3,0.30225,0.2995,0.30075,23084320
2010-11-02T13:30:00Z,0.30325,0.307,0.3005,0.307,16769280
2010-11-02T17:30:00Z,0.307125,0.31225,0.307,0.30725,37991920
2010-11-03T13:30:00Z,0.30925,0.3095,0.301375,0.302125,27664560
2010-11-03T17:30:00Z,0.30225,0.3115,0.302,0.3095,40304080
2010-11-04T13:30:00Z,0.31275,0.31575,0.311,0.31225,30872440
2010-11-04T17:30:00Z,0.31225,0.31275,0.3095,0.31,38939200
2010-11-05T13:30:00Z,0.31225,0.317875,0.311,0.3145,45676320
2010-11-05T17:30:00Z,0.3145,0.31575,0.3135,0.315,30396600
2010-11-08T14:30:00Z,0.31375,0.31825,0.31325,0.31775,41891640
2010-11-08T18:30:00Z,0.318,0.31925,0.3155,0.31625,26316040
2010-11-09T14:30:00Z,0.3165,0.31875,0.315125,0.31525,32179760
2010-11-09T18:30:00Z,0.31525,0.31625,0.313,0.31475,20124400
2010-11-10T14:30:00Z,0.3165,0.318,0.3125,0.31675,46790280
2010-11-10T18:30:00Z,0.31675,0.3185,0.31575,0.31825,19946720
2010-11-11T14:30:00Z,0.3125,0.315625,0.307,0.31375,54857040
2010-11-11T18:30:00Z,0.313875,0.3205,0.313,0.31475,53030960
2010-11-12T14:30:00Z,0.32625,0.342,0.32575,0.331,171314000
2010-11-12T18:30:00Z,0.331,0.3345,0.33075,0.3315,38274040
2010-11-15T14:30:00Z,0.3335,0.33775,0.32925,0.3315,47074720
2010-11-15T18:30:00Z,0.3315,0.33325,0.32675,0.32775,28883680
2010-11-16T14:30:00Z,0.32175,0.3265,0.31725,0.32,45297400
2010-11-16T18:30:00Z,0.32025,0.32225,0.318,0.318,24455160
2010-11-17T14:30:00Z,0.31725,0.3265,0.3145,0.323,42323840
2010-11-17T18:30:00Z,0.323,0.3245,0.31975,0.32275,19564200
2010-11-18T14:30:00Z,0.32775,0.33525,0.32725,0.33375,57864480
2010-11-18T18:30:00Z,0.33375,0.33625,0.332375,0.33275,38359760
2010-11-19T14:30:00Z,0.33225,0.34275,0.33175,0.341875,38637040
2010-11-19T18:30:00Z,0.342,0.34475,0.34025,0.34375,24579640
2010-11-22T14:30:00Z,0.34225,0.34575,0.3385,0.34075,34273280
2010-11-22T18:30:00Z,0.34075,0.3445,0.34075,0.344125,27378680
2010-11-23T14:30:00Z,0.3395,0.3435,0.3345,0.3365,27784080
2010-11-23T18:30:00Z,0.3365,0.337,0.3335,0.336,15513720
2010-11-24T14:30:00Z,0.340625,0.3455,0.3395,0.34375,26312760
2010-11-24T18:30:00Z,0.34375,0.3445,0.342,0.344,15976840
2010-11-26T14:30:00Z,0.34425,0.34575,0.34,0.34,10992000
2010-11-29T14:30:00Z,0.33875,0.344,0.337,0.33875,30794720
2010-11-29T18:30:00Z,0.33875,0.345,0.338625,0.344,15806480
2010-11-30T14:30:00Z,0.33825,0.34,0.33425,0.336375,42916640
2010-11-30T18:30:00Z,0.3365,0.342,0.3355,0.340125,35312800
2010-12-01T14:30:00Z,0.3465,0.35725,0.3465,0.3555,43050640
2010-12-01T18:30:00Z,0.3555,0.35675,0.3545,0.3545,17892160
2010-12-02T14:30:00Z,0.35525,0.36075,0.355,0.35875,34278800
2010-12-02T18:30:00Z,0.35875,0.36175,0.358625,0.3595,21193320
2010-12-03T14:30:00Z,0.3585,0.36375,0.357,0.359625,20658040
2010-12-03T18:30:00Z,0.359625,0.36975,0.359625,0.3695,38706560
2010-12-06T14:30:00Z,0.37125,0.37125,0.3615,0.36325,23897040
2010-12-06T18:30:00Z,0.363,0.3645,0.36225,0.362625,14162120
2010-12-07T14:30:00Z,0.37075,0.38325,0.37075,0.382,56854440
2010-12-07T18:30:00Z,0.38175,0.382125,0.373125,0.37475,26970960
2010-12-08T14:30:00Z,0.37325,0.38175,0.371375,0.37625,39705480
2010-12-08T18:30:00Z,0.37625,0.3785,0.3755,0.3775,11837600
2010-12-09T14:30:00Z,0.36875,0.37375,0.3635,0.369,79600520
2010-12-09T18:30:00Z,0.369,0.37175,0.36775,0.3715,30482160
2010-12-10T14:30:00Z,0.372,0.37725,0.37075,0.374375,29243200
2010-12-10T18:30:00Z,0.37425,0.37525,0.37275,0.37375,13952520
2010-12-13T14:30:00Z,0.376,0.376,0.36625,0.367,36732520
2010-12-13T18:30:00Z,0.367,0.36825,0.36325,0.36475,20594440
2010-12-14T14:30:00Z,0.37175,0.37775,0.3665,0.3675,64053440
2010-12-14T18:30:00Z,0.3675,0.369375,0.36425,0.365,24428120
2010-12-15T14:30:00Z,0.3655,0.37,0.361375,0.36175,29055840
2010-12-15T18:30:00Z,0.361875,0.3625,0.3565,0.35675,30186880
2010-12-16T14:30:00Z,0.36075,0.3625,0.357625,0.3585,50420680
2010-12-16T18:30:00Z,0.3585,0.35875,0.35625,0.35725,31694080
2010-12-17T14:30:00Z,0.3565,0.36,0.35325,0.359,29737320
2010-12-17T18:30:00Z,0.359,0.36125,0.3585,0.3595,13130600
2010-12-20T14:30:00Z,0.3605,0.36175,0.3575,0.36075,23258320
2010-12-20T18:30:00Z,0.360875,0.361125,0.35775,0.35775,17416040
2010-12-21T14:30:00Z,0.361375,0.371375,0.36125,0.369,29009000
2010-12-21T18:30:00Z,0.369,0.37175,0.368,0.37175,18102160
2010-12-22T14:30:00Z,0.371,0.37425,0.3675,0.37325,36610320
2010-12-22T18:30:00Z,0.37325,0.37625,0.372,0.37575,17748800
2010-12-23T14:30:00Z,0.375,0.375,0.3715,0.3725,15594600
2010-12-23T18:30:00Z,0.37275,0.37375,0.372625,0.372875,7024600
2010-12-27T14:30:00Z,0.372,0.37775,0.3655,0.37725,17086240
2010-12-27T18:30:00Z,0.377375,0.3775,0.37425,0.37525,6903040
2010-12-28T14:30:00Z,0.37675,0.3775,0.371375,0.37375,11663400
2010-12-28T18:30:00Z,0.37375,0.37475,0.373125,0.3735,4639520
2010-12-29T14:30:00Z,0.37425,0.376,0.370125,0.37475,10187800
2010-12-29T18:30:00Z,0.374625,0.37575,0.37325,0.3735,5084960
2010-12-30T14:30:00Z,0.373125,0.37625,0.37175,0.37625,6755000
2010-12-30T18:30:00Z,0.376125,0.377,0.3745,0.375,7221960
2010-12-31T14:30:00Z,0.37525,0.3855,0.375,0.380875,21592040
2010-12-31T18:30:00Z,0.380875,0.3855,0.38,0.3855,11980600
2011-01-03T14:30:00Z,0.388,0.39925,0.38775,0.397125,52552200
2011-01-03T18:30:00Z,0.397,0.398375,0.3955,0.39575,28333320
2011-01-04T14:30:00Z,0.396375,0.398,0.3855,0.388,43000000
2011-01-04T18:30:00Z,0.388,0.395,0.388,0.39425,39571600
2011-01-05T14:30:00Z,0.4015,0.416,0.3975,0.4135,90365280
2011-01-05T18:30:00Z,0.4135,0.424875,0.41325,0.42475,71274360
2011-01-06T14:30:00Z,0.4345,0.4645,0.4345,0.4635,190895080
2011-01-06T18:30:00Z,0.4635,0.4835,0.4625,0.4835,153018120
2011-01-07T14:30:00Z,0.47775,0.4885,0.467,0.487,172143080
2011-01-07T18:30:00Z,0.487,0.498,0.487,0.4975,113210480
2011-01-10T14:30:00Z,0.48775,0.51225,0.4845,0.511125,113849600
2011-01-10T18:30:00Z,0.51125,0.51675,0.50825,0.515875,56945320
2011-01-11T14:30:00Z,0.52325,0.5275,0.49675,0.51675,167963880
2011-01-11T18:30:00Z,0.51675,0.5235,0.50575,0.5075,87472160
2011-01-12T14:30:00Z,0.5085,0.56225,0.50625,0.55925,175462040
2011-01-12T18:30:00Z,0.55925,0.58425,0.5575,0.584,137707880
2011-01-13T14:30:00Z,0.57775,0.59375,0.5595,0.5915,199804160
2011-01-13T18:30:00Z,0.591625,0.59575,0.58125,0.5845,81086640
2011-01-14T14:30:00Z,0.575,0.59925,0.57125,0.59325,123526920
2011-01-14T18:30:00Z,0.5935,0.598,0.589375,0.59,53211640
2011-01-18T14:30:00Z,0.58075,0.5855,0.56175,0.56875,140339680
2011-01-18T18:30:00Z,0.56875,0.57875,0.56875,0.576,61506360
2011-01-19T14:30:00Z,0.57625,0.59,0.56025,0.5655,90743680
2011-01-19T18:30:00Z,0.5655,0.565625,0.559,0.56,58633480
2011-01-20T14:30:00Z,0.55475,0.5605,0.54475,0.55225,100298160
2011-01-20T18:30:00Z,0.552,0.56375,0.551625,0.5605,44298480
2011-01-21T14:30:00Z,0.56675,0.57475,0.5555,0.561,51922520
2011-01-21T18:30:00Z,0.56075,0.562,0.554625,0.5555,21742840
2011-01-24T14:30:00Z,0.581375,0.626,0.576,0.62425,107658520
2011-01-24T18:30:00Z,0.6245,0.62525,0.612,0.61775,54254480
2011-01-25T14:30:00Z,0.61575,0.62175,0.598,0.60325,57919280
2011-01-25T18:30:00Z,0.60325,0.60325,0.5955,0.59925,37082920
2011-01-26T14:30:00Z,0.6055,0.625,0.6015,0.61375,59896400
2011-01-26T18:30:00Z,0.61375,0.61625,0.6085,0.613,36827720
2011-01-27T14:30:00Z,0.62175,0.62375,0.6,0.6095,34152040
2011-01-27T18:30:00Z,0.60975,0.613,0.60825,0.612,16357200
2011-01-28T14:30:00Z,0.613,0.6235,0.580125,0.58975,65130280
2011-01-28T18:30:00Z,0.59,0.60175,0.589,0.59425,35134400
2011-01-31T14:30:00Z,0.596,0.60625,0.58525,0.59875,54763000
2011-01-31T18:30:00Z,0.59875,0.601,0.59675,0.59775,23833720
2011-02-01T14:30:00Z,0.60325,0.6145,0.59925,0.6135,38674440
2011-02-01T18:30:00Z,0.61375,0.616,0.61,0.612,19358680
2011-02-02T14:30:00Z,0.609,0.650875,0.60825,0.65075,92517560
2011-02-02T18:30:00Z,0.65075,0.65425,0.63775,0.6395,77269520
2011-02-03T14:30:00Z,0.638375,0.639,0.6145,0.61925,54426000
2011-02-03T18:30:00Z,0.61925,0.628875,0.614,0.6275,33715400
2011-02-04T14:30:00Z,0.6365,0.64675,0.63375,0.64525,40921440
2011-02-04T18:30:00Z,0.64525,0.6455,0.638,0.64225,36554280
2011-02-07T14:30:00Z,0.63275,0.635,0.6195,0.62375,41390040
2011-02-07T18:30:00Z,0.62375,0.62475,0.61275,0.61525,42134920
2011-02-08T14:30:00Z,0.6175,0.6195,0.60125,0.60175,41438040
2011-02-08T18:30:00Z,0.601875,0.602,0.594,0.597,47351280
2011-02-09T14:30:00Z,0.599,0.605,0.5715,0.586875,81934840
2011-02-09T18:30:00Z,0.58675,0.58675,0.5765,0.582,30154560
2011-02-10T14:30:00Z,0.56975,0.58,0.565,0.56925,68626680
2011-02-10T18:30:00Z,0.56925,0.57125,0.56525,0.5705,32693880
2011-02-11T14:30:00Z,0.567875,0.60525,0.5595,0.596,90631560
2011-02-11T18:30:00Z,0.596,0.5965,0.585125,0.587,39181840
2011-02-14T14:30:00Z,0.59425,0.6125,0.585,0.58825,83664280
2011-02-14T18:30:00Z,0.58825,0.59075,0.5755,0.57775,43340080
2011-02-15T14:30:00Z,0.57875,0.58025,0.5615,0.5685,64368600
2011-02-15T18:30:00Z,0.5685,0.5695,0.56175,0.56375,26028520
2011-02-16T14:30:00Z,0.5705,0.59275,0.5695,0.5785,58993440
2011-02-16T18:30:00Z,0.57825,0.5895,0.57775,0.58475,45340480
2011-02-17T14:30:00Z,0.569,0.63675,0.56575,0.63325,176609040
2011-02-17T18:30:00Z,0.63325,0.65025,0.62825,0.642,113775320
2011-02-18T14:30:00Z,0.6385,0.64875,0.635,0.6375,82783640
2011-02-18T18:30:00Z,0.63725,0.64125,0.631,0.6405,51778320
2011-02-22T14:30:00Z,0.6215,0.6215,0.585375,0.58675,65909440
2011-02-22T18:30:00Z,0.58675,0.5925,0.57825,0.5805,36774200
2011-02-23T14:30:00Z,0.58025,0.5855,0.5445,0.5485,84408320
2011-02-23T18:30:00Z,0.54825,0.56125,0.54675,0.55325,46139920
2011-02-24T14:30:00Z,0.55525,0.576,0.554,0.5575,62783320
2011-02-24T18:30:00Z,0.5575,0.57125,0.5515,0.56675,35973320
2011-02-25T14:30:00Z,0.582,0.5875,0.5735,0.58025,36730560
2011-02-25T18:30:00Z,0.58025,0.58075,0.575,0.57775,19309560
2011-02-28T14:30:00Z,0.5875,0.58775,0.55725,0.5575,32314880
2011-02-28T18:30:00Z,0.5575,0.566,0.5535,0.56575,18519440
2011-03-01T14:30:00Z,0.5695,0.5745,0.54775,0.554,40014160
2011-03-01T18:30:00Z,0.55375,0.55525,0.54125,0.5415,36517400
2011-03-02T14:30:00Z,0.5405,0.55075,0.52875,0.5315,57490320
2011-03-02T18:30:00Z,0.53125,0.53175,0.50625,0.51875,99767800
2011-03-03T14:30:00Z,0.5305,0.53375,0.506,0.517,82031600
2011-03-03T18:30:00Z,0.51725,0.5235,0.517,0.521,42797680
2011-03-04T14:30:00Z,0.52275,0.5275,0.5135,0.5195,46095720
2011-03-04T18:30:00Z,0.519375,0.52125,0.51675,0.519,25471280
2011-03-07T14:30:00Z,0.52175,0.5245,0.49875,0.50175,48065280
2011-03-07T18:30:00Z,0.50175,0.51475,0.50075,0.511625,40658160
2011-03-08T14:30:00Z,0.51725,0.52,0.505,0.505,57033320
2011-03-08T18:30:00Z,0.50525,0.506,0.478,0.4895,113842000
2011-03-09T14:30:00Z,0.48925,0.492,0.4745,0.4775,89214320
2011-03-09T18:30:00Z,0.47725,0.4795,0.4745,0.47825,33671320
2011-03-10T14:30:00Z,0.4675,0.471,0.454,0.45425,90792360
2011-03-10T18:30:00Z,0.4545,0.45725,0.4475,0.448,75026080
2011-03-11T14:30:00Z,0.452,0.4635,0.4415,0.449,93134440
2011-03-11T18:30:00Z,0.44925,0.4525,0.4455,0.451,45800720
2011-03-14T13:30:00Z,0.4535,0.46625,0.4475,0.453,49928840
2011-03-14T17:30:00Z,0.453,0.4575,0.45125,0.45475,29484040
